name,price,type,description,features_result,i_features_result,o_features_result
"107 Lakeway Circle, Anahuac, TX 77514","
            
                USD $313,495 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        145.49
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::107 Lakeway Circle, Anahuac, TX 77514||",,
"115 Lakeway Circle, Anahuac, TX 77514","
            
                USD $341,690 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        188.96
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::115 Lakeway Circle, Anahuac, TX 77514||",,
"343 Lakeway Circle, Anahuac, TX 77514","
            
                USD $336,690 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        188.96
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::343 Lakeway Circle, Anahuac, TX 77514||",,
"342 Lakeway Circle, Anahuac, TX 77514","
            
                USD $326,690 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        188.04
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::342 Lakeway Circle, Anahuac, TX 77514||",,
"106 Lakeway Circle, Anahuac, TX 77514","
            
                USD $319,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        166.11
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::106 Lakeway Circle, Anahuac, TX 77514||",,
"124 Lakeway Circle, Anahuac, TX 77514","
            
                USD $356,795 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        228.73
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::124 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $274,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        116.41
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $309,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        161.47
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514",,House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        201.60
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $364,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        237.92
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $299,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        145.49
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $349,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        228.73
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $329,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        188.96
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $321,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        170.85
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $324,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        188.04
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"205 Lakeway Circle, Anahuac, TX 77514","
            
                USD $314,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        166.11
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::205 Lakeway Circle, Anahuac, TX 77514||",,
"103 Lakeway Circle, Anahuac, TX 77514","
            
                USD $329,990 
            
            ",House,"direction::Direction: From Downtown Houston: Take I-10 East 44 miles, exit TX-810 onto FM 563, go 5.1 miles the community will be on the right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        188.04
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Lakeway
            ||Neighbourhoods::Lakeway||Address::103 Lakeway Circle, Anahuac, TX 77514||",,
"11307 Cora Lane, Willis, TX 77318","
            
                USD $342,174 
            
            ",House,"desc::This dynamic home starts with a dramatic foyer with a tray ceiling which opens into an expansive family room, complete with lots of windows and natural light. The large kitchen, which opens to the family, has an optional island, perfect for entertaining or for the cook in the family. The spacious master retreat features a tray ceiling and an elegant bath and large walk-in closet.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        186.46
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                First America Homes
            ||Subdivision::
                Clear View Estates
            ||Neighbourhoods::Clear View Estates||Address::11307 Cora Lane, Willis, TX 77318||",,
"3 Lago Court, Angleton, TX 77515","
            
                USD $329,328 
            
            ",House,,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        190.64
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                First America Homes
            ||Subdivision::
                Kiber Reserve
            ||Neighbourhoods::Kiber Reserve||Address::3 Lago Court, Angleton, TX 77515||",,
"20035 Wade Hampton Drive, Cleveland, TX 77327","
            
                USD $289,351 
            
            ",House,"desc::Affordability and sophistication combine in this elegant home. You first notice this as you enter the grand entryway with the soaring tray ceiling and art niche, and from there things only get better. Add the optional enormous covered patio and youll find this to be perfect for spending time outside with friends and family.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        133.13
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                First America Homes
            ||Subdivision::
                Grand Oaks Reserve
            ||Neighbourhoods::Grand Oaks Reserve||Address::20035 Wade Hampton Drive, Cleveland, TX 77327||",,
"217 Bryan Way, Angleton, TX 77515","
            
                USD $289,101 
            
            ",House,"desc::Designed to stand out above the rest, this craftsman-inspired single-story home features an impressive entry gallery, complete with custom tray ceiling. From the open concept kitchen and family room, to our signature tray ceilings in the master retreat, this home feels much more spacious than expected.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        134.90
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                First America Homes
            ||Subdivision::
                Kiber Reserve
            ||Neighbourhoods::Kiber Reserve||Address::217 Bryan Way, Angleton, TX 77515||",,
"2 Lago Court, Angleton, TX 77515","
            
                USD $299,919 
            
            ",House,"desc::There is no wasted space in this 3 bedroom, 2 bath home, as it is well laid out. A three bedroom, two bath design offers a huge family room, formal dining, and large kitchen to make you the boast of your friends and family. Fireplace and covered patio option are available to further enhance this home.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        153.38
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                First America Homes
            ||Subdivision::
                Kiber Reserve
            ||Neighbourhoods::Kiber Reserve||Address::2 Lago Court, Angleton, TX 77515||",,
"5 Lago Court, Angleton, TX 77515","
            
                USD $318,089 
            
            ",House,,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        173.82
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                First America Homes
            ||Subdivision::
                Kiber Reserve
            ||Neighbourhoods::Kiber Reserve||Address::5 Lago Court, Angleton, TX 77515||",,
"4 Lago Court, Angleton, TX 77515","
            
                USD $292,198 
            
            ",House,"desc::This amazing home is as a beautiful as the state park which bears its name. From the craftsman- inspired exterior elevations, to the expansive kitchen and living area, this home is perfect for various lifestyles. Add the optional covered patio, and youll be sure to wow your friends and family at gatherings.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        138.05
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                First America Homes
            ||Subdivision::
                Kiber Reserve
            ||Neighbourhoods::Kiber Reserve||Address::4 Lago Court, Angleton, TX 77515||",,
"213 Bryan Way, Angleton, TX 77515","
            
                USD $316,766 
            
            ",House,,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        173.82
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                First America Homes
            ||Subdivision::
                Kiber Reserve
            ||Neighbourhoods::Kiber Reserve||Address::213 Bryan Way, Angleton, TX 77515||",,
"1538 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $351,135 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        240.99
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1538 Oakdale Crest Road, Montgomery, TX 77316||",,
"1522 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $326,140 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        202.99
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1522 Oakdale Crest Road, Montgomery, TX 77316||",,
"939 Youth Water Road, Montgomery, TX 77316","
            
                USD $364,890 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        256.97
                        
                            m||Rooms::5 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::939 Youth Water Road, Montgomery, TX 77316||",,
"1546 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $332,240 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        208.85
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1546 Oakdale Crest Road, Montgomery, TX 77316||",,
"922 Youth Water Road, Montgomery, TX 77316","
            
                USD $326,490 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        189.34
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::922 Youth Water Road, Montgomery, TX 77316||",,
"1539 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $323,640 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        191.57
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1539 Oakdale Crest Road, Montgomery, TX 77316||",,
"918 Youth Water Road, Montgomery, TX 77316","
            
                USD $331,590 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        211.45
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::918 Youth Water Road, Montgomery, TX 77316||",,
"919 Youth Water Road, Montgomery, TX 77316","
            
                USD $307,390 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        172.52
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::919 Youth Water Road, Montgomery, TX 77316||",,
"926 Youth Water Road, Montgomery, TX 77316","
            
                USD $295,240 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        150.50
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::926 Youth Water Road, Montgomery, TX 77316||",,
"1630 Little Rabbit Court, Montgomery, TX 77316","
            
                USD $305,685 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        150.50
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1630 Little Rabbit Court, Montgomery, TX 77316||",,
"1486 Crystal Falls Drive, Montgomery, TX 77316","
            
                USD $329,490 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        189.34
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1486 Crystal Falls Drive, Montgomery, TX 77316||",,
"1233 Antelope Passing Drive, Montgomery, TX 77316","
            
                USD $297,330 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        150.50
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1233 Antelope Passing Drive, Montgomery, TX 77316||",,
"1629 Little Rabbit Court, Montgomery, TX 77316","
            
                USD $323,640 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        191.57
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1629 Little Rabbit Court, Montgomery, TX 77316||",,
"1622 Little Rabbit Court, Montgomery, TX 77316","
            
                USD $302,640 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        172.52
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1622 Little Rabbit Court, Montgomery, TX 77316||",,
"1618 Little Rabbit Court, Montgomery, TX 77316","
            
                USD $326,040 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        202.99
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1618 Little Rabbit Court, Montgomery, TX 77316||",,
"1515 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $323,540 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        189.34
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1515 Oakdale Crest Road, Montgomery, TX 77316||",,
"1088 Clearwood Drive, Montgomery, TX 77316","
            
                USD $313,290 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        189.34
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1088 Clearwood Drive, Montgomery, TX 77316||",,
"1535 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $333,490 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        211.45
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1535 Oakdale Crest Road, Montgomery, TX 77316||",,
"1519 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $285,990 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        150.50
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1519 Oakdale Crest Road, Montgomery, TX 77316||",,
"1523 Oakdale Crest Road, Montgomery, TX 77316","
            
                USD $327,440 
            
            ",House,"direction::Direction: From Downtown Houston: Travel I-45 North, take exit towards FM2854 and go West for approx. 12 miles. The community will be on your right. If you get to Loop 105, you've gone 1.5 miles too far.COPY LINK FOR DIRECTIONS:https://www.google.com/maps/dir//30.3661,-95.6746/@30.3661,-95.6746,17z||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        208.85
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                D.R. Horton Homes
            ||Subdivision::
                Fairwater
            ||Neighbourhoods::Fairwater||Address::1523 Oakdale Crest Road, Montgomery, TX 77316||",,
