name,price,type,description,features_result,i_features_result,o_features_result
"3443 14TH STREET NW, WASHINGTON, DC 20010","
            
                USD $2,895,888 
            
            ",Other,"desc::Prime Business Location Grosses $108,000 in Annual Income Ample Rear Parking and Storage Fifth Story Can Be Added To The Building. Commercial, Retail, and Residential Space in the Busy Columbia Heights Neighborhood. Integral upgrades: 4"" waste line throughout, 2"" water line coming into the building, upgraded underground conduit with 400 amp electrical coming in, heavy up electrical in all units done. Heavy up electrical in all units are done. Relatively new HVAC systems Just 2 Blocks From The Columbia Heights Metro Station and The D.C. US Shopping Mall.||","Property Type::
                        Other
                    ||Land Size::
                
                    202.34
                    
                        m||Year Built::
                1909
            ||Car Spaces::6||Architecture Style::Other||Provider::
                RE/MAX Advantage Realty
            ||Franchise::
                RE/MAX International
            ||County::
                WASHINGTON
            ||Address::3443 14TH STREET NW, WASHINGTON, DC 20010||",,Exterior Types::Brick||
"3443 14TH STREET NW, WASHINGTON, DC 20010","
            
                USD $2,895,888 
            
            ",Other,"desc::Prime Business Location Grosses $108,000 in Annual Income Ample Rear Parking and Storage Fifth Story Can Be Added To The Building. Commercial, Retail, and Residential Space in the Busy Columbia Heights Neighborhood.  Integral upgrades: 4"" waste line  throughout, 2"" water line coming into  the building, upgraded underground conduit  with 400 amp electrical coming in,  heavy up electrical in all units done.  Heavy up electrical in all units are done. Relatively new HVAC systems  Just 2 Blocks From The Columbia Heights Metro Station and The D.C. US Shopping Mall.||","Property Type::
                        Other
                    ||Land Size::
                
                    202.34
                    
                        m||Year Built::
                1909
            ||Car Spaces::6||Architecture Style::Other||Provider::
                RE/MAX Advantage Realty
            ||Franchise::
                RE/MAX International
            ||County::
                WASHINGTON
            ||Address::3443 14TH STREET NW, WASHINGTON, DC 20010||",,Exterior Types::Brick||
"16 17TH STREET NE, WASHINGTON, DC 20002","
            
                USD $650,000 
            
            ",Apartment,"desc::Welcome to 16 17th St NE #312 - a spacious 2 bed, 2 bath condo spanning 1,100 square feet! Fully renovated in 2014, this beautiful unit features hardwood floors throughout the open concept living/dining area. An abundance of natural light pours in through the wall of windows. The kitchen features sleek white shaker cabinets, quartz countertops, stainless steel appliances and plenty of storage. Travel down the hall to discover a full bath, an in unit washer/dryer, as well as the second bedroom, outfitted with custom shelving in the closet. The primary features an en-suite bathroom with a double vanity and a deep closet. Best of all is the private roof deck with sweeping, 360 degree views of the city, capturing landmarks from Basilica to the Washington Monument. Additional perks include the close proximity to Stadium/Armory metro and low condo fees in a gated community. In bounds for Maury Elementary! Don't miss your opportunity to call this fantastic home yours today!||","Property Type::
                        Apartment
                    ||Year Built::
                2014
            ||House Size::
                    
                        102.19
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Hill East
            ||Address::16 17TH STREET NE, WASHINGTON, DC 20002||",,Exterior Types::Brick||
"708 L STREET SE, WASHINGTON, DC 20003","
            
                USD $965,000 
            
            ",Other,"desc::Commercial and Residential zoned Multi-Use (NC-6) property is just a few blocks of everything that Barracks Row and, a few more blocks, Eastern Market has to offer with Capital Hill and Navy Yard just steps away. Located in this thriving neighborhood you will enjoy a Victorian brick front (just over 1,800 of living sq ft) 3 level 2 (potentially 3rd bedroom) and 1 full bath with a potential opportunity to create a 2 bathroom in the lower level. Wood-flooring on main level and stairs both leading up to bedroom area as well stairs leading down to lower level. Exposed brick and updated bathroom and kitchen provide that combination of old and new. Easy access to Rt 395, 295, 695 and less than a 1 mile to the developing areas of National Landing and Rosslyn revitalization project. This office and/or home is ready for you.  Also see DCDC2023138 Residential Listing||","Property Type::
                        Other
                    ||Land Size::
                
                    80.94
                    
                        m||Year Built::
                1920
            ||Architecture Style::Other||Provider::
                Keller Williams Realty - Arlington
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Old City #1
            ||Address::708 L STREET SE, WASHINGTON, DC 20003||",,Exterior Types::Brick||
"708 L STREET SE, WASHINGTON, DC 20003","
            
                USD $965,000 
            
            ",Townhouse,"desc::Residential & Commercial zoned Multi-Use (NC-6) property is just a few blocks of everything that Barracks Row and, a few more blocks, Eastern Market has to offer with Capital Hill and Navy Yard just steps away. Located in this thriving neighborhood you will enjoy a Victorian brick front (just over 1,800 of living sq ft) 3 level 2 (potentially 3rd bedroom) and 1 full bath with a potential opportunity to create a 2 bathroom in the lower level. Wood-flooring on main level and stairs both leading up to bedroom area as well stairs leading down to lower level. Exposed brick and updated bathroom and kitchen provide that combination of old and new. Easy access to Rt 395, 295, 695 and less than a 1 mile to the developing areas of National Landing and Rosslyn revitalization project.  This home and/or office is ready for you. Also see DCDC2023146 for the Commercial Listing||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    80.94
                    
                        m||Year Built::
                1920
            ||House Size::
                    
                        170.94
                        
                            m||Rooms::2 bedrooms/1 bathroom/1  basement/||Architecture Style::Colonial||Provider::
                Keller Williams Realty - Arlington
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Old City #1
            ||Address::708 L STREET SE, WASHINGTON, DC 20003||",Attic::True||,Basement::True||Exterior Types::Brick||
"2202 15TH STREET NE, WASHINGTON, DC 20018","
            
                USD $530,000 
            
            ",Townhouse,"desc::AmaZing opportunity to own a renovated and classy 3 bdrm, 2.5 ba row house in thriving DC neighborhood of Brentwood.  Cheerful and light open floor plan with gourmet kitchen, granite counters, white cabinets, stainless steel appliances and kitchen island. Refinished hardwood floors throughout. Updated finishes and fixtures add to the charm and sophistication, not to mention the luxury and convenience of a private parking space that enables the owner to pull right up to the kitchen door ( great for unloading groceries). Street parking is also easy. ||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    161.87
                    
                        m||Year Built::
                1954
            ||Car Spaces::1||House Size::
                    
                        110.00
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::New Traditional||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Brentwood
            ||Address::2202 15TH STREET NE, WASHINGTON, DC 20018||",,Exterior Types::Brick||
"3622 GEORGIA AVENUE NW, WASHINGTON, DC 20010","
            
                USD $419,900 
            
            ",Apartment,"desc::Come see the most modern, chic condos in  DC!  This stunning, new condo  located in Columbia Heights is just 2 blocks from the metro.   Featuring a large 760sf floor plan  with amazing designer touches throughout including: 10' ceilings; 7.5"" wide plank wood flooring; 10' custom  glass doors;  and incredible bathroom and kitchen.  This is not your everyday condo!||","Property Type::
                        Apartment
                    ||House Size::
                    
                        70.61
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Contemporary||Provider::
                Cummings & Co. Realtors
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::3622 GEORGIA AVENUE NW, WASHINGTON, DC 20010||",,Exterior Types::Brick||
"3559 10TH ST NW, WASHINGTON, DC 20010","
            
                USD $899,900 
            
            ",Apartment,"desc::NEW CONSTRUCTION, 2 condo row house conversion in Columbia Heights. Walking distance to metro, restaurants and shops! 3 beds + den/3 baths over 2 floors and private outdoor space. 1 secure parking space with alley entrance. Finishes are customizable at builder's discretion. Customization may not be included in list price. Expected delivery:  Feb 2022||","Property Type::
                        Apartment
                    ||Year Built::
                2021
            ||Car Spaces::1||House Size::
                    
                        167.23
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Contemporary||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::3559 10TH ST NW, WASHINGTON, DC 20010||",,Basement::True||Exterior Types::Brick||
"3559 10TH ST NW, WASHINGTON, DC 20010","
            
                USD $949,900 
            
            ",Apartment,"desc::Brand new home!!! This home won't last long! Breath-taking must-see!  This 2 level condo row house in Columbia Heights has a rooftop area for lounge, private parking in the rear, and show stopper finishes.  ||","Property Type::
                        Apartment
                    ||Year Built::
                2022
            ||Car Spaces::1||House Size::
                    
                        167.23
                        
                            m||Rooms::3 bedrooms/4 bathrooms/||Architecture Style::Contemporary||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::3559 10TH ST NW, WASHINGTON, DC 20010||",,Exterior Types::Brick||
"3602 ROCK CREEK CHURCH ROAD NW, WASHINGTON, DC 20010","
            
                USD $325,000 
            
            ",Apartment,"desc::Charming 1BR/1BA unit offers a spacious open floor plan, modern gas kitchen, renovated bath and generous walk-in closet. West-facing windows provide abundant natural light as well as a private entrance leading to the assigned, off-street parking and full-sized in-unit washer and dryer make this a rare find. Convenient to Petworth, and Columbia Heights metros, the bustling Georgia Avenue corridor and Downtown DC; everything is moments away... Welcome home!||","Property Type::
                        Apartment
                    ||Year Built::
                1939
            ||Car Spaces::1||House Size::
                    
                        47.29
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Other||Provider::
                Century 21 Redwood Realty
            ||Franchise::
                Century 21 Real Estate
            ||County::
                WASHINGTON
            ||Subdivision::
                Petworth
            ||Address::3602 ROCK CREEK CHURCH ROAD NW, WASHINGTON, DC 20010||",Disabled Access::True||,Exterior Types::Brick||
"3603-3605 GEORGIA AVE NW, WASHINGTON, DC 20010","
            
                USD $1,999,990 
            
            ",Other,direction::Direction: North or South on Georgia Ave to 3603||,"Property Type::
                        Other
                    ||Land Size::
                
                    161.87
                    
                        m||Year Built::
                1920
            ||Architecture Style::Other||Provider::
                Long & Foster Real Estate
            ||County::
                WASHINGTON
            ||Address::3603-3605 GEORGIA AVE NW, WASHINGTON, DC 20010||",Attic::True||,Exterior Types::Brick||
"707 OTIS PLACE NW, WASHINGTON, DC 20010","
            
                USD $900,000 
            
            ",Townhouse,desc::The owner is planning get permit for 2 4-bedroom 3 bathroom units.||,"Property Type::
                        Townhouse
                    ||Land Size::
                
                    202.34
                    
                        m||Year Built::
                1920
            ||House Size::
                    
                        172.99
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Colonial||Provider::
                UnionPlus Realty, Inc.
            ||County::
                WASHINGTON
            ||Subdivision::
                Petworth
            ||Address::707 OTIS PLACE NW, WASHINGTON, DC 20010||",,Basement::True||Exterior Types::Brick||
"NE NE, WASHINGTON, DC 20001","
            
                USD $127,820 
            
            ",Land,"desc::Large 1,580 sq ft alley lot in area undergoing tremendous revitalization! Golden opportunity for development!  Lot has been staked in all 4 corners and is zoned RA-2. There are some chain link fences that should not be on this lot so just concentrate on the stakes when viewing the lot. Please email agent for boundary survey which has been recently done. Owner will consider financing. Hechinger Mall just down the street; New City development at NY Ave and Bladensburg Rd.  Walk to Capitol Hill or to the street cars to take you anywhere along the bustling H Street corridor, Union Station or Eastern Market! Close to the US National Arboretum, NoMa, Ivy City, Trader Joe's, Costco, Petco, Jenks Hardware, Aldi or the 2-minute walk to the Safeway! 3 minutes to I-295 and Route 50! Also close to NoMa-Gallaudet, Rhode Island and Stadium-Armory metros!||","Property Type::
                        Land
                    ||Land Size::
                
                    161.87
                    
                        m||Architecture Style::Other||Provider::
                Realty USA
            ||County::
                WASHINGTON
            ||Subdivision::
                Trinidad
            ||Address::NE NE, WASHINGTON, DC 20001||",,
"828 18TH STREET NE, WASHINGTON, DC 20002","
            
                USD $559,900 
            
            ",Apartment,"desc::New construction in bustling Carver Langston! 828 18th St NE offers four sleek, modern condominiums.  Unit 301 has soaring 20' ceilings and a fabulous mezzanine style loft.  The smart, open floor plan features wide plank oak flooring and floor to ceiling windows.  Gorgeous gourmet kitchen gleams with stainless steel appliances, sleek quartz countertops and large entertainers island.  One bedroom with a full bath on the main floor.  Second floor hosts a large verstitle den, full bath and loft.  The  loft offers a fun, versatile space for library or sitting room. Off-street parking is available for purchase.  Tucked in Carver Langston, 828 18th is walking distance to Aldi's, Safeway and H St.  Hop on the Streetcar to check out bars and restaurants on H St or ride all the way to Union Station.  Nearby National Arboretum and Kingman Island are great outdoor green spaces to go exploring.||","Property Type::
                        Apartment
                    ||Year Built::
                2022
            ||House Size::
                    
                        87.79
                        
                            m||Rooms::1 bedroom/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Carver Langston
            ||Address::828 18TH STREET NE, WASHINGTON, DC 20002||",,
"1523 PARK ROAD NW, WASHINGTON, DC 20010","
            
                USD $399,000 
            
            ",Apartment,"desc::SPACIOUS TWO BEDROOM AND ONE BATH APARTMENT.  SITUATED AT BORDER OF MOUNT PLEASANT & COLUMBIA HEIGHTS.  NEAR ALL THE DINING, SHOPPING,  & CITY LIFE.  ENJOY THE PEACEFUL PLEASANTRIES OF OUR CITY'S LARGEST PARK, ROCK CREEK.  NEW UPDATED BATHROOM TILES, VANITY CABINET AND FIXTURES.  NEW FLOORING THROUGHOUT, FRESHLY PAINTED.  SECURED GATED ENTRY.  FEE INCLUDES HEAT, WATER, TRASH, SNOW REMOVAL, LANDSCAPING, LAUNDRY FACILITY AND PROFESSIONAL MANAGEMENT.||","Property Type::
                        Apartment
                    ||Year Built::
                1905
            ||House Size::
                    
                        86.03
                        
                            m||Rooms::2 bedrooms/1 bathroom/||Architecture Style::New Traditional||Provider::
                Fairfax Realty Select
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::1523 PARK ROAD NW, WASHINGTON, DC 20010||",,Exterior Types::Brick||
"3534 10TH STREET NW, WASHINGTON, DC 20010","
            
                USD $199,997 
            
            ",Apartment,"desc::GREAT COMMUTER LOCATION! A stones throw away from Rock Creek Park and the Smithsonian National Zoological Park! Plus near multiple shopping and dining destinations. Check out this convenient first floor condo with a studio style layout in The Alexander in Park View. Gleaming hardwood floor and a light and bright open space layout invite you to comfortable living. Track lighting provides additional sources of brightness. The kitchen features granite countertops, deep sink with detachable faucet, plenty of cabinet and drawer space, and all stainless steel appliances, including a double door oven/stovetop combo! Pendant lamps provide additional ambient lighting. Sliding glass doors offer plenty of storage space. Full size bathroom features tile flooring, and tile shower/bath combo. Enjoy Free Laundry on the main level. Parking off street, and convenient laundry facilities on lower level. Do not miss this one!||","Property Type::
                        Apartment
                    ||Year Built::
                1930
            ||House Size::
                    
                        25.73
                        
                            m||Rooms::1 bathroom/||Architecture Style::New Traditional||Provider::
                eXp Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Brookland
            ||Address::3534 10TH STREET NW, WASHINGTON, DC 20010||",,Exterior Types::Brick||
"824 18TH STREET NE, WASHINGTON, DC 20002","
            
                USD $4,500,000 
            
            ",Other,desc::Excellent Development Opportunity / Sold As-Is. 12 Unit Project. Lot 66 & Lot 67 subdivided to Lot 149 for this project.||,"Property Type::
                        Other
                    ||Land Size::
                
                    121.41
                    
                        m||Year Built::
                1941
            ||House Size::
                    
                        107.02
                        
                            m||Rooms::1  basement/||Architecture Style::Other||Provider::
                Samson Properties
            ||County::
                WASHINGTON
            ||Subdivision::
                Trinidad
            ||Address::824 18TH STREET NE, WASHINGTON, DC 20002||",,Basement::True||Exterior Types::Brick||
"828 18TH STREET NE, WASHINGTON, DC 20002","
            
                USD $424,900 
            
            ",Apartment,"desc::New construction in bustling Carver Langston! #201 is model unit. 828 18th St NE offers four sleek, modern 1 bedroom plus den and 2 full bath condominiums.  The smart, open floor plan units feature wide plank oak flooring, floor to ceiling windows, stainless steel appliances, quartz countertops, in-unit W/D, and stylish finishings.  Off-street parking is available for purchase.  Tucked in Carver Langston, 828 18th is walking distance to Aldi's, Safeway and H St.  Hop on the Streetcar to check out bars and restaurants on H St or ride all the way to Union Station.  Nearby National Arboretum and Kingman Island are great outdoor green spaces. *Photos are of model unit #201*||","Property Type::
                        Apartment
                    ||Year Built::
                2022
            ||House Size::
                    
                        68.47
                        
                            m||Rooms::1 bedroom/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Carver Langston
            ||Address::828 18TH STREET NE, WASHINGTON, DC 20002||",,
"828 18TH STREET NE, WASHINGTON, DC 20002","
            
                USD $449,900 
            
            ",Apartment,"desc::Model Unit!  New construction in bustling Carver Langston! 828 18th St NE offers four sleek, modern 1 bedroom plus den and 2 full bath condominiums.  The smart, open floor plan units feature wide plank oak flooring, floor to ceiling windows, stainless steel appliances, quartz countertops, in-unit W/D, and stylish finishings.  Off-street parking is available for purchase.  Tucked in Carver Langston, 828 18th is walking distance to Aldi's, Safeway and H St.   Hop on the Streetcar to check out bars and restaurants on H St or ride all the way to Union Station.  Nearby National Arboretum and Kingman Island are great outdoor green spaces to go exploring.||","Property Type::
                        Apartment
                    ||Year Built::
                2022
            ||House Size::
                    
                        67.91
                        
                            m||Rooms::1 bedroom/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Carver Langston
            ||Address::828 18TH STREET NE, WASHINGTON, DC 20002||",,
"828 18TH STREET NE, WASHINGTON, DC 20002","
            
                USD $399,900 
            
            ",Apartment,"desc::New construction in bustling Carver Langston! 828 18th St NE offers four sleek, modern 1 bedroom plus den and 2 full bath condominiums.  The smart, open floor plan features wide plank ceramic tile flooring, stainless steel appliances, quartz countertops, in-unit W/D, and stylish finishings.  Unit 001 has its own separate entrance - giving a single family townhouse feel.  Off-street parking is available for purchase.  Tucked in Carver Langston, 828 18th is walking distance to Aldi's, Safeway and H St.  Hop on the Streetcar to check out bars and restaurants on H St or ride all the way to Union Station.  Nearby National Arboretum and Kingman Island are great outdoor green spaces.  *Photos are from model unit #201*||","Property Type::
                        Apartment
                    ||Year Built::
                2022
            ||House Size::
                    
                        71.54
                        
                            m||Rooms::1 bedroom/2 bathrooms/1  basement/||Architecture Style::Contemporary||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Carver Langston
            ||Address::828 18TH STREET NE, WASHINGTON, DC 20002||",,Basement::True||
"2700 VIRGINIA AVENUE NW, WASHINGTON, DC 20037","
            
                USD $2,290,000 
            
            ",Apartment,"desc::5 bedroom town house style plan lets you enjoy the convenience and amenities of the Watergate with the spaciousness and ""back yard: patio/garden of a private home.  Over 1100 square foot terrace in this RARE 5 bedroom, 5 full and 2 half bath, 4505 square feet, ""townhouse"" floor plan with river views from the second floor.  Great for entertaining both inside and out.  Gourmet kitchen plus a second entertaining kitchen-both featuring stainless steel appliances. Spacious living room plus huge separate formal dining room.  Yard sized private terrace with gas grill, built-in planters, huge space for entertaining.  Easily accessible ground level entry directly off the lobby.  Second entrance via the terrace, convenient access to the pool and additional outdoor space.  Two washers and two dryers.  Two well located parking spaces currently for lease from office bldg.  Property taxes, utilities, cable, internet, maintenance of HVAC and more included in monthly fee.  Great building recently renovated with sparking lobby, sundeck, pool, fitness room, 24 hour desk and doorman servicWatergate hotel and spal, and more.  Prime Location-Conveniently located a few blocks from Foggy Bottom Metro Station,  and grocery stores, including Whole Foods and Trader Joe's.  A few steps to the new Georgetown Waterfront Park, The John F. Kennedy Center for the Performing Arts, 150 miles of bike trails, and minutes to the national airport. Ask agent about underlying building mortgage.||","Property Type::
                        Apartment
                    ||Year Built::
                1970
            ||House Size::
                    
                        418.53
                        
                            m||Rooms::5 bedrooms/7 bathrooms/||Architecture Style::Other||View Types::Water||Provider::
                Winston Real Estate, Inc.
            ||County::
                WASHINGTON
            ||Subdivision::
                Watergate
            ||Address::2700 VIRGINIA AVENUE NW, WASHINGTON, DC 20037||",,Pool::True||Exterior Types::Concrete||
"410 O ST SW #107, WASHINGTON, DC 20024","
            
                USD $615,000 
            
            ",Apartment,"direction::Direction: From Downtown DC take Pennsylvania Ave to right turn on 4th St NW, follow 4th St to O St SW and turn right. Building is on your left and visitor parking is at the end of building.||","Property Type::
                        Apartment
                    ||Land Size::
                
                    121.41
                    
                        m||Year Built::
                1965
            ||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Building Unit Count::107||Provider::
                Long & Foster Real Estate
            ||County::
                WASHINGTON
            ||Address::410 O ST SW #107, WASHINGTON, DC 20024||",,Exterior Types::Brick||
"2700 VIRGINIA AVENUE NW, WASHINGTON, DC 20037","
            
                USD $799,000 
            
            ",Apartment,"desc::Spacious, river view -  renovated 1405 sq ft . Rare floorplan. Large one bedroom, full bath plus powder room.  29 ft. balcony . Newer floor to ceiling windows.  Large open chef's kitchen , top appliances including French door refrigerator,  convection microwave, 5 burner gas range and range hood, beverage refrigerator . Large functional walk-in  pantry, breakfast bar, wood cabinetry. ||","Property Type::
                        Apartment
                    ||Year Built::
                1970
            ||House Size::
                    
                        130.53
                        
                            m||Rooms::1 bedroom/2 bathrooms/||Architecture Style::Other||Provider::
                Winston Real Estate, Inc.
            ||County::
                WASHINGTON
            ||Subdivision::
                Foggy Bottom
            ||Address::2700 VIRGINIA AVENUE NW, WASHINGTON, DC 20037||",,
"1311 DELAWARE AVENUE SW, WASHINGTON, DC 20024","
            
                USD $159,000 
            
            ",Apartment,"desc::Dine al fresco or enjoy an evening beverage on your private balcony at popular River Park co-op! Easy, resort-style living with fantastic amenities on-site and everything is included in your monthly fee. This spacious home takes advantage of beautiful morning light streaming into the living area and bedroom. Ample space for a dining area or home office, plenty of room to entertain inside and out. Hardwood floors throughout and freshly-painted, plus a surprising amount of storage space. Cat-friendly building! Historic River Park sits on an 11-acre gated campus, designed by renowned Mid-Century Modern architect Charles Goodman. There is plenty to do without ever leaving home! Well-equipped fitness center, outdoor pool, playground, grilling/dining areas, bike storage, and greenspace. Just outside the best of the Southwest Waterfront community awaits. Around the corner from the weekly farmers market; ten-minute stroll to Safeway, Waterfront Park, Arena Stage, Nationals Park, Audi Field; and easy access to neighborhood favorites such as Dacha Beer Garden and all the amenities in Navy Yard. You're just 20 minutes to the Wharf with abundant dining, recreational, and entertainment options. Eight minutes to Waterfront metro (green line). The ultimate DC lifestyle at an incredibly affordable price! Includes underlying mortgage of $10,500 (so you are purchasing/financing this amount less than list price). Monthly fee includes underlying mortgage ($110), real estate taxes ($58), and association fee ($939) which includes all utilities other than internet. An amazing value to live in the exciting SW Waterfront area!||","Property Type::
                        Apartment
                    ||Year Built::
                1962
            ||House Size::
                    
                        65.03
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Contemporary||Provider::
                Redfin Corporation
            ||County::
                WASHINGTON
            ||Subdivision::
                Sw Waterfront
            ||Address::1311 DELAWARE AVENUE SW, WASHINGTON, DC 20024||",,Elevator::True||Exterior Types::Brick||
"1311 DELAWARE AVENUE SW, WASHINGTON, DC 20024","
            
                USD $175,000 
            
            ",Apartment,"desc::Welcome home to this pristine one-bedroom unit with lovely tree-top views!  Located in the desirable South building, this spacious sun-drenched home boasts walls of oversized windows, ample space to stretch out with gleaming hardwood floors. The updated kitchen is outfitted with roomy storage, clean white .cabinets and stainless appliances.  A large bedroom offers gracious closet space and is drenched in natural light. Storage abounds throughout the unit, offering coveted linen and coat closets. This uniquely situated condo is just steps off of the exit staircase, inviting residents to skip the elevator if desired for a quick trip down to the common parking lot. Live in the heart of the SW Waterfront and have it all in the amenity-rich River Park Community! Co-op fee includes gas, water, trash, sewer, electricity, taxes and insurance, 24/7 concierge, fitness center, pool, security, party room, library, and more! Parking is available for rent inside the gated community. The Wharf's award-winning restaurants, Anthem, Nats Stadium, Audi Field, the Marina, and two metro stops all at your doorstep. Come visit us soon! All SQFT is approximate.  The purchase price will be reduced by approximately $11,000 for the underlying mortgage and the seller will pay in full the recent building assessment of approximately $7,000.||","Property Type::
                        Apartment
                    ||Year Built::
                1962
            ||House Size::
                    
                        60.39
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::New Traditional||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Sw Waterfront
            ||Address::1311 DELAWARE AVENUE SW, WASHINGTON, DC 20024||",,Exterior Types::Brick||
"1311 DELAWARE AVENUE SW, WASHINGTON, DC 20024","
            
                USD $178,900 
            
            ",Apartment,"desc::Spectacular co-op in River Park.  Close to both DC waterfronts, The Wharf and Navy Yard.  Easy access to restaurants and shopping.  Nat's Stadium is within walking distance. River Park is a wonderful gated community with great amenities. 24hr concierge, gym, swimming pool & grill stations, along with lots of open space.||","Property Type::
                        Apartment
                    ||Year Built::
                1962
            ||Car Spaces::1||House Size::
                    
                        65.03
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Modern||Provider::
                Samson Properties
            ||County::
                WASHINGTON
            ||Subdivision::
                River Park
            ||Address::1311 DELAWARE AVENUE SW, WASHINGTON, DC 20024||",,Elevator::True||
"3577 WARDER STREET NW, WASHINGTON, DC 20010","
            
                USD $524,900 
            
            ",Apartment,"desc::Beautiful 2 bed, 2 bath condo in Park View, just 2 blocks from Georgia Ave Corridor. Prepare to be amazed at the loads of natural light flowing in through the HUGE oversized windows from 2 exposures. Open floor plan facing the front of the building with Juliet Balcony and gleaming hardwood floors. Large kitchen with plenty of cabinets, center island for extra storage, granite counters and stainless steel appliances! Spacious primary bedroom with organized closet system and attached renovated master bath. Guest bedroom with organized closet system and second hall bath! Washer/Dryer in unit. BONUS -- Unit comes with an assigned space in the driveway that could be used for a small car parking space! EXTRA STORAGE LOCKER IN THE BASEMENT -- the largest unit of the building along with bike room! 5 Blocks away from Petworth Metro Station, Colony Club, St. Vincent Wine, Timber Pizza, Hook Hall, Safeway, Qualia Coffee, Call Your Mother Deli, Yes Market, Cinder BBQ, and more!||","Property Type::
                        Apartment
                    ||Year Built::
                2010
            ||House Size::
                    
                        77.95
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Park View
            ||Address::3577 WARDER STREET NW, WASHINGTON, DC 20010||",,Exterior Types::Concrete||
"1019 18TH STREET NE, WASHINGTON, DC 20002","
            
                USD $1,699,995 
            
            ",Townhouse,"desc::Don’t miss this perfect development opportunity in high demand area right off of H st Corridor . This R5B zoned quadriplex located in a booming revitalization area is ready for your vision. Currently it’s serves as 4 units with 2 bedrooms each, but seller already has the renderings for a stunning 8 unit condo conversion with 3 spots for off street parking. With average sales price of condos in the immediate area  over $400k your end sale potential is well over 3,200,000.00. Sold strictly as is where is. Seller including plans in sale.||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    283.28
                    
                        m||Year Built::
                1938
            ||House Size::
                    
                        318.66
                        
                            m||Architecture Style::Colonial||Building Unit Count::4||Provider::
                Fairfax Realty Select
            ||County::
                WASHINGTON
            ||Address::1019 18TH STREET NE, WASHINGTON, DC 20002||",,Exterior Types::Brick||
