name,price,type,description,features_result,i_features_result,o_features_result
"132 E Euclid Avenue, Jackson, MI 49203","
            
                USD $112,000 
            
            ",House,direction::Direction: Between Martin Luther King & Milwaukee||,"Property Type::
                        House
                    ||Land Size::
                
                    1,456.87
                    
                        m||Year Built::
                1960
            ||Car Spaces::2||House Size::
                    
                        156.91
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                RE/MAX Mid-Michigan
            ||Franchise::
                RE/MAX International
            ||County::
                Jackson
            ||Parcel ID::
                5-165900000
            ||Neighbourhoods::Jackson City||Address::132 E Euclid Avenue, Jackson, MI 49203||",Sprinkler System::True||Fire Place::True||Roof Types::Composition Shingle||,Exterior Types::Brick||
"10525 S Meridian Road, Clark Lake, MI 49234","
            
                USD $599,000 
            
            ",Other,direction::Direction: Us 127 Between Jefferson & White Rd||,"Property Type::
                        Other
                    ||Land Size::
                
                    4,046.86
                    
                        m||Year Built::
                1991
            ||House Size::
                    
                        513.57
                        
                            m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                000-19-19-326-001-04
            ||Neighbourhoods::Columbia Twp||Address::10525 S Meridian Road, Clark Lake, MI 49234||",,Exterior Types::Aluminum Siding||
"Lot 36 Gerald Avenue, Jackson, MI 49203","
            
                USD $6,000 
            
            ",Land,direction::Direction: McDevitt to Hauge to Gerald Ave||,"Property Type::
                        Land
                    ||Land Size::
                
                    930.78
                    
                        m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                545-13-23-402-020-04
            ||Neighbourhoods::Summit Twp||Address::Lot 36 Gerald Avenue, Jackson, MI 49203||",,
"2963 Valley View Road, Jackson, MI 49201","
            
                USD $36,400 
            
            ",House,direction::Direction: Draper to Valley View||,"Property Type::
                        House
                    ||Land Size::
                
                    1,942.49
                    
                        m||Year Built::
                1942
            ||Car Spaces::2||House Size::
                    
                        70.05
                        
                            m||Rooms::3 bedrooms/1 bathroom/||Architecture Style::Bungalow||Foreclosure Status::
                REO - Bank Owned
            ||Provider::
                Century 21 Lefere
            ||Franchise::
                Century 21 Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                000-13-26-451-057-00
            ||Neighbourhoods::Summit Twp||Address::2963 Valley View Road, Jackson, MI 49201||",,
"313 Oak Street, Jackson, MI 49201","
            
                USD $299,000 
            
            ",Other,direction::Direction: Between Detroit St and Homewild Ave East of N. Mechanic St.||,"Property Type::
                        Other
                    ||Land Size::
                
                    1,740.15
                    
                        m||Year Built::
                1962
            ||Car Spaces::20||Architecture Style::Other||Provider::
                Swisher Commercial
            ||County::
                Jackson
            ||Parcel ID::
                7-014400000
            ||Neighbourhoods::Bal Of Jackson||Address::313 Oak Street, Jackson, MI 49201||",,Exterior Types::Block||
"607 MECHANIC ST, Jackson, MI 49202","
            
                USD $299,900 
            
            ",Other,direction::Direction: Ganson St||,"Property Type::
                        Other
                    ||Land Size::
                
                    485.62
                    
                        m||Year Built::
                1930
            ||House Size::
                    
                        220.74
                        
                            m||Architecture Style::Other||Provider::
                Beiswanger and Risner RE Group
            ||County::
                Jackson
            ||Parcel ID::
                8-235600000
            ||Neighbourhoods::Jackson City||Address::607 MECHANIC ST, Jackson, MI 49202||",,
"1717 S Milwaukee Street, Jackson, MI 49203","
            
                USD $68,000 
            
            ",House,direction::Direction: S. Milwaukee St. & E. Mansion. Just West of 127 South||,"Property Type::
                        House
                    ||Land Size::
                
                    607.03
                    
                        m||Year Built::
                1900
            ||Car Spaces::1||House Size::
                    
                        91.97
                        
                            m||Rooms::3 bedrooms/1 bathroom/||Architecture Style::Other||Provider::
                NC DEVELOPMENT GROUP, LLC
            ||County::
                Jackson
            ||Parcel ID::
                5-180300000
            ||Neighbourhoods::Jackson City||Address::1717 S Milwaukee Street, Jackson, MI 49203||",Roof Types::Composition Shingle||,
"7100 LANSING AVE Avenue, Jackson, MI 49201","
            
                USD $224,900 
            
            ",House,direction::Direction: Just North of Lansing Ave on the West side of the road.||,"Property Type::
                        House
                    ||Land Size::
                
                    7,041.54
                    
                        m||Year Built::
                1920
            ||Car Spaces::3||House Size::
                    
                        219.62
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                C-21 Affiliated Jester-Jackson
            ||County::
                Jackson
            ||Parcel ID::
                000-03-27-376-001-01
            ||Neighbourhoods::Rives Twp||Address::7100 LANSING AVE Avenue, Jackson, MI 49201||",,Patio::True||Porch::True||Exterior Types::Vinyl Siding||
"2985 Garden City Road, Jackson, MI 49201","
            
                USD $139,900 
            
            ",House,"direction::Direction: From E McDevitt, turn S on Draper Rd, W on Garden City Rd.||","Property Type::
                        House
                    ||Land Size::
                
                    4,330.14
                    
                        m||Year Built::
                1950
            ||Car Spaces::1||Rooms::3 bedrooms/1 bathroom/||Architecture Style::Ranch||Provider::
                Beiswanger and Risner RE Group
            ||County::
                Jackson
            ||Parcel ID::
                000-13-35-226-043-00
            ||Neighbourhoods::Summit Twp||Address::2985 Garden City Road, Jackson, MI 49201||",Roof Types::Composition Shingle||,Exterior Types::Aluminum Siding||
"LANSING AVE, Jackson, MI 49201","
            
                USD $200,000 
            
            ",Other,direction::Direction: East off Lansing Avenue||,"Property Type::
                        Other
                    ||Land Size::
                
                    21,691.17
                    
                        m||Architecture Style::Other||Provider::
                TOM SCHINDLER, REALTOR
            ||County::
                Jackson
            ||Parcel ID::
                000-08-10-476-001-08
            ||Neighbourhoods::Blackman Twp||Address::LANSING AVE, Jackson, MI 49201||",,
"13218 Shaftsburg Road, Perry, MI 48872","
            
                USD $204,900 
            
            ",House,"direction::Direction: I-69 to Woodbury Exit, Old M-78 to Shaftsburg Rd||","Property Type::
                        House
                    ||Land Size::
                
                    809.37
                    
                        m||Year Built::
                1920
            ||House Size::
                    
                        300.45
                        
                            m||Rooms::5 bedrooms/2 bathrooms/||Architecture Style::New Traditional||Provider::
                Coldwell Banker Hubbell BriarWood
            ||Franchise::
                Coldwell Banker Real Estate
            ||County::
                Shiawassee
            ||Subdivision::
                None
            ||Parcel ID::
                78-013-70-007-021
            ||Address::13218 Shaftsburg Road, Perry, MI 48872||",Celling Fan::True||Roof Types::Composition Shingle||,Exterior Types::Vinyl Siding||
"8738 Cherry Point Road, Manitou Beach, MI 49253","
            
                USD $849,900 
            
            ",House,direction::Direction: US 223 to DEVILS LAKE HWY (S) to CHERRY POINT RD||,"Property Type::
                        House
                    ||Land Size::
                
                    890.31
                    
                        m||Year Built::
                1929
            ||Car Spaces::2||House Size::
                    
                        194.91
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                REMAX Irish Hills LLC
            ||Franchise::
                RE/MAX International
            ||County::
                Lenawee
            ||Parcel ID::
                RL0-840-0360-00 & RL0-850-0550-00
            ||Neighbourhoods::Rollin Twp||Address::8738 Cherry Point Road, Manitou Beach, MI 49253||",Fire Place::True||Roof Types::Composition Shingle||,Deck::True||Water Front::True||Exterior Types::Vinyl Siding||
"921 Helena Avenue, Jackson, MI 49203","
            
                USD $99,513 
            
            ",House,direction::Direction: Hague to Helena head east.||,"Property Type::
                        House
                    ||Land Size::
                
                    2,197.44
                    
                        m||Year Built::
                1963
            ||Car Spaces::3||House Size::
                    
                        89.19
                        
                            m||Rooms::3 bedrooms/1 bathroom/||Architecture Style::Ranch||Provider::
                WEICHERT, REALTORS - Infinity
            ||County::
                Jackson
            ||Parcel ID::
                545-13-23-454-250-01
            ||Neighbourhoods::Summit Twp||Address::921 Helena Avenue, Jackson, MI 49203||",Roof Types::Asphalt||,Exterior Types::Aluminum Siding||
"LANSING AVE, Jackson, MI 49201","
            
                USD $300,000 
            
            ",Other,direction::Direction: East off Lansing Avenue||,"Property Type::
                        Other
                    ||Land Size::
                
                    30,391.92
                    
                        m||Architecture Style::Other||Provider::
                TOM SCHINDLER, REALTOR
            ||County::
                Jackson
            ||Parcel ID::
                000-08-10-476-001-07
            ||Neighbourhoods::Blackman Twp||Address::LANSING AVE, Jackson, MI 49201||",,
"208 E Trail Street, Jackson, MI 49201","
            
                USD $87,500 
            
            ",House,direction::Direction: Located Between Oak St and Martin Luther King Blvd||,"Property Type::
                        House
                    ||Land Size::
                
                    283.28
                    
                        m||Year Built::
                1910
            ||House Size::
                    
                        119.66
                        
                            m||Rooms::2 bedrooms/1 bathroom/||Architecture Style::Ranch||Provider::
                Home 1st Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                7-010600000
            ||Neighbourhoods::Jackson City||Address::208 E Trail Street, Jackson, MI 49201||",Roof Types::Asphalt||,Porch::True||Exterior Types::Vinyl Siding||
"144 W Porter Street, Jackson, MI 49202","
            
                USD $1,300,000 
            
            ",Other,"direction::Direction: I94 to Cooper Street Exit 141. South to W Porter Street. Turn Right, 144 W Porter is at end on North side.||","Property Type::
                        Other
                    ||Land Size::
                
                    8,255.59
                    
                        m||Year Built::
                1968
            ||Car Spaces::36||House Size::
                    
                        4,100.83
                        
                            m||Architecture Style::Other||Provider::
                Beiswanger and Risner RE Group
            ||County::
                Jackson
            ||Parcel ID::
                38-12364879
            ||Neighbourhoods::Jackson City||Address::144 W Porter Street, Jackson, MI 49202||",Security System::True||,Exterior Types::Aluminum Siding||
"704 N Martin Luther King Junior Drive, Jackson, MI 49201","
            
                USD $70,000 
            
            ",House,"direction::Direction: Off North Martin Luther King Blvd, between Quarry Street and Ganson Street.||","Property Type::
                        House
                    ||Land Size::
                
                    373.93
                    
                        m||Year Built::
                1910
            ||Car Spaces::1||House Size::
                    
                        115.94
                        
                            m||Rooms::2 bedrooms/1 bathroom/||Architecture Style::New Traditional||Provider::
                Exit Realty 1st
            ||Franchise::
                EXIT Realty
            ||County::
                Jackson
            ||Parcel ID::
                7-012100000
            ||Neighbourhoods::Jackson City||Address::704 N Martin Luther King Junior Drive, Jackson, MI 49201||",Roof Types::Metal||,Exterior Types::Vinyl Siding||
"200 E GANSON, Jackson, MI 49201","
            
                USD $799,900 
            
            ",Other,direction::Direction: Corner of  E Ganson & N Martin Luther King||,"Property Type::
                        Other
                    ||Land Size::
                
                    6,070.29
                    
                        m||House Size::
                    
                        473.81
                        
                            m||Architecture Style::Other||Provider::
                Beiswanger and Risner RE Group
            ||County::
                Jackson
            ||Parcel ID::
                8-234900000, 8-23480000
            ||Neighbourhoods::Jackson City||Address::200 E GANSON, Jackson, MI 49201||",Roof Types::Composition Shingle||,
"3145 Wright Court, Jackson, MI 49203","
            
                USD $174,900 
            
            ",House,direction::Direction: Lafayette and Wright St.||,"Property Type::
                        House
                    ||Land Size::
                
                    687.97
                    
                        m||Year Built::
                1926
            ||Car Spaces::2||House Size::
                    
                        163.88
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Craftsman||Provider::
                RE/MAX Mid-Michigan
            ||Franchise::
                RE/MAX International
            ||County::
                Jackson
            ||Parcel ID::
                189-13-14-178-002-00
            ||Neighbourhoods::Summit Twp||Address::3145 Wright Court, Jackson, MI 49203||",Fire Place::True||,Exterior Types::Aluminum Siding||
"LANSING AVE, Jackson, MI 49201","
            
                USD $375,000 
            
            ",Land,direction::Direction: East off Lansing Avenue||,"Property Type::
                        Land
                    ||Land Size::
                
                    111,288.65
                    
                        m||Architecture Style::Other||Provider::
                TOM SCHINDLER, REALTOR
            ||County::
                Jackson
            ||Parcel ID::
                000-08-10-476-001-06
            ||Neighbourhoods::Blackman Twp||Address::LANSING AVE, Jackson, MI 49201||",,
"6730 Lansing Avenue, Jackson, MI 49201","
            
                USD $255,000 
            
            ",House,"direction::Direction: Take the Berry Rd exit toward Rives Junction, turn left onto W Berry Rd, turn right onto Lansing Ave, destination will be on the right||","Property Type::
                        House
                    ||Land Size::
                
                    5,179.98
                    
                        m||Year Built::
                1963
            ||Car Spaces::2||House Size::
                    
                        310.67
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||County::
                Jackson
            ||Subdivision::
                None
            ||Parcel ID::
                38-000-03-34-176-002-00
            ||Address::6730 Lansing Avenue, Jackson, MI 49201||",Celling Fan::True||Wired::True||Roof Types::Composition Shingle||,Exterior Types::Vinyl Siding||
"Fox 14 REGENCY PKWY, Jackson, MI 49201","
            
                USD $41,600 
            
            ",Land,direction::Direction: North of Springport Road on the west side of Regen||,"Property Type::
                        Land
                    ||Land Size::
                
                    4,046.86
                    
                        m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                000-08-20-401-002-14
            ||Neighbourhoods::Blackman Twp||Address::Fox 14 REGENCY PKWY, Jackson, MI 49201||",,
"7004 SOLITUDE DRIVE, Jackson, MI","
            
                USD $277,500 
            
            ",House,direction::Direction: M-50 SOUTH OF NAPOLEON WEST OFF M-50 BRENDEN ESTAT||,"Property Type::
                        House
                    ||Land Size::
                
                    1,133.12
                    
                        m||Year Built::
                2018
            ||Car Spaces::2||House Size::
                    
                        139.35
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                C-21 Affiliated Jester-Jackson
            ||County::
                Jackson
            ||Parcel ID::
                124-19-01-252-024-00
            ||Neighbourhoods::Napoleon Twp||Address::7004 SOLITUDE DRIVE, Jackson, MI||",Fire Place::True||,Exterior Types::Vinyl Siding||
"Fox 12 REGENCY PKWY, Jackson, MI 49201","
            
                USD $41,600 
            
            ",Land,direction::Direction: North of Springport Road on west side of cul-de-sa||,"Property Type::
                        Land
                    ||Land Size::
                
                    4,046.86
                    
                        m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                000-08-20-401-002-12
            ||Neighbourhoods::Blackman Twp||Address::Fox 12 REGENCY PKWY, Jackson, MI 49201||",,
"7008 SOLITUDE DRIVE, Jackson, MI","
            
                USD $248,900 
            
            ",House,direction::Direction: M-50 TO JORDAN TO JOLYN TO SOLITUDE||,"Property Type::
                        House
                    ||Land Size::
                
                    1,335.46
                    
                        m||Year Built::
                2018
            ||Car Spaces::2||House Size::
                    
                        120.77
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                C-21 Affiliated Jester-Jackson
            ||County::
                Jackson
            ||Parcel ID::
                124-19-01-252-025-00
            ||Neighbourhoods::Napoleon Twp||Address::7008 SOLITUDE DRIVE, Jackson, MI||",Fire Place::True||,Exterior Types::Vinyl Siding||
"1040 COOPER, Jackson, MI 49201","
            
                USD $195,950 
            
            ",Other,direction::Direction: S. of Argyle||,"Property Type::
                        Other
                    ||Land Size::
                
                    5,301.39
                    
                        m||House Size::
                    
                        426.61
                        
                            m||Architecture Style::Other||Provider::
                Good Earth Real Estate, LLC
            ||County::
                Jackson
            ||Parcel ID::
                8-240700000
            ||Neighbourhoods::Jackson City||Address::1040 COOPER, Jackson, MI 49201||",Roof Types::Composition Shingle||,Exterior Types::Brick||
"1000 Adrian, Jackson, MI 49203","
            
                USD $15,000 
            
            ",House,direction::Direction: S of E Morrell||,"Property Type::
                        House
                    ||Land Size::
                
                    404.69
                    
                        m||Year Built::
                1880
            ||House Size::
                    
                        171.03
                        
                            m||Rooms::5 bedrooms/1 bathroom/||Architecture Style::New Traditional||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                5-077400000
            ||Neighbourhoods::Jackson City||Address::1000 Adrian, Jackson, MI 49203||",,Exterior Types::Wood Siding||
"2097 River Street, Jackson, MI 49202","
            
                USD $80,000 
            
            ",Other,direction::Direction: Cross St. N. 2nd to River Street||,"Property Type::
                        Other
                    ||Land Size::
                
                    4,653.89
                    
                        m||Year Built::
                1940
            ||Car Spaces::11||House Size::
                    
                        121.33
                        
                            m||Architecture Style::Other||Provider::
                Exit Realty 1st
            ||Franchise::
                EXIT Realty
            ||County::
                Jackson
            ||Parcel ID::
                000-08-27-227-001-00
            ||Neighbourhoods::Blackman Twp||Address::2097 River Street, Jackson, MI 49202||",,
"236 E Robinson Street, Jackson, MI 49203","
            
                USD $6,000 
            
            ",Land,direction::Direction: GPS||,"Property Type::
                        Land
                    ||Land Size::
                
                    445.15
                    
                        m||Architecture Style::Other||Provider::
                EXP REALTY LLC
            ||County::
                Jackson
            ||Parcel ID::
                5-146000000
            ||Neighbourhoods::Jackson City||Address::236 E Robinson Street, Jackson, MI 49203||",,
"11670 Crystal Lake Drive, Somerset Center, MI 49282","
            
                USD $6,000 
            
            ",Land,"direction::Direction: Wa;ldron Rd to Erin Dr,. go East to end, turn right onto Crystal Lk Dr.||","Property Type::
                        Land
                    ||Land Size::
                
                    971.25
                    
                        m||Architecture Style::Other||Provider::
                Andrews, Inc.
            ||County::
                Hillsdale
            ||Parcel ID::
                3004095001376
            ||Neighbourhoods::Somerset Twp||Address::11670 Crystal Lake Drive, Somerset Center, MI 49282||",,
"Jackson, MI 49201","
            
                USD $494,900 
            
            ",House,direction::Direction: 127/S Meridian to Liberty Rd W to Springbrook N to St.||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        315.87
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                CVE Homes
            ||County::
                Jackson
            ||Subdivision::
                The Valleys
            ||Neighbourhoods::The Valleys||Address::Jackson, MI 49201||",,Basement::True||
"0 US 127, Clarklake, MI 49234","
            
                USD $208,000 
            
            ",Other,direction::Direction: Reed||,"Property Type::
                        Other
                    ||Land Size::
                
                    70,415.36
                    
                        m||Architecture Style::Other||Provider::
                Good Earth Real Estate, LLC
            ||County::
                Jackson
            ||Parcel ID::
                000-19-07-301-001-03
            ||Neighbourhoods::Columbia Twp||Address::0 US 127, Clarklake, MI 49234||",,
"144 Springmill Drive, Jerome, MI 49249","
            
                USD $10,000 
            
            ",Land,direction::Direction: North off Vicary Rd on Spring Mill to corner of Wedgewood and Spring Mill.||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,335.46
                    
                        m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                072-18-33-451-022-00
            ||Neighbourhoods::Liberty Twp-Jackson||Address::144 Springmill Drive, Jerome, MI 49249||",,
"4600 Nantucket Dr., Jackson, MI 49201","
            
                USD $49,999 
            
            ",Land,direction::Direction: Off of Vrooman Rd. *Google search: Windemere Development||,"Property Type::
                        Land
                    ||Land Size::
                
                    4,977.64
                    
                        m||Architecture Style::Other||Provider::
                Production Realty
            ||County::
                Jackson
            ||Parcel ID::
                000-13-19-152-012-00
            ||Neighbourhoods::Summit Twp||Address::4600 Nantucket Dr., Jackson, MI 49201||",,
"2656 Fairway Drive, Jackson, MI 49201","
            
                USD $164,900 
            
            ",House,direction::Direction: South of Spring Arbor Rd.||,"Property Type::
                        House
                    ||Land Size::
                
                    1,092.65
                    
                        m||Year Built::
                1958
            ||Car Spaces::2||House Size::
                    
                        177.82
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Ranch||Provider::
                Century 21 Lefere
            ||Franchise::
                Century 21 Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                102-12-12-328-016-00
            ||Neighbourhoods::Spring Arbor Twp||Address::2656 Fairway Drive, Jackson, MI 49201||",Fire Place::True||Roof Types::Composition Shingle||,Deck::True||Exterior Types::Wood Siding||
"2837 Ballybunion Way, Okemos, MI 48864","
            
                USD $545,000 
            
            ",Apartment,direction::Direction: Hulett to Carnoustie to Ballybunion||,"Property Type::
                        Apartment
                    ||Year Built::
                2019
            ||Car Spaces::2||House Size::
                    
                        288.93
                        
                            m||Rooms::2 bedrooms/3 bathrooms/||Architecture Style::Ranch||Provider::
                Coldwell Banker Hubbell BriarWood
            ||Franchise::
                Coldwell Banker Real Estate
            ||County::
                Ingham
            ||Subdivision::
                College Fields
            ||Parcel ID::
                33-01-02-32-105-019
            ||Address::2837 Ballybunion Way, Okemos, MI 48864||",Fire Place::True||,Vaulted Ceiling::True||Exterior Types::Stone||
"2984 Medinah Drive, Okemos, MI 48864","
            
                USD $84,000 
            
            ",Land,direction::Direction: CLA||,"Property Type::
                        Land
                    ||Land Size::
                
                    781.04
                    
                        m||Architecture Style::Other||Provider::
                Coldwell Banker Hubbell BriarWood
            ||Franchise::
                Coldwell Banker Real Estate
            ||County::
                Ingham
            ||Parcel ID::
                33-01-02-29-360-052
            ||Address::2984 Medinah Drive, Okemos, MI 48864||",,
"213 W Second North Street, Laingsburg, MI 48848","
            
                USD $28,500 
            
            ",Land,"direction::Direction: Grand River to Crum St, to W. 2nd street.||","Property Type::
                        Land
                    ||Land Size::
                
                    809.37
                    
                        m||Architecture Style::Other||Provider::
                Coldwell Banker Hubbell BriarWood
            ||Franchise::
                Coldwell Banker Real Estate
            ||County::
                Shiawassee
            ||Parcel ID::
                78-002-43-007-008-03
            ||Address::213 W Second North Street, Laingsburg, MI 48848||",,
"Southridge Rd, East Lansing, MI 48823","
            
                USD $565,000 
            
            ",House,"direction::Direction: Located on Park Lake Rd, North of Lake Lansing Rd, South of Coleman Rd||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        230.21
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Eastbrook Homes Inc.
            ||County::
                Ingham
            ||Subdivision::
                Whitehills Lakes South
            ||Neighbourhoods::Whitehills Lakes South||Address::Southridge Rd, East Lansing, MI 48823||",,Basement::True||
"Holt, MI 48842","
            
                USD $305,400 
            
            ",House,"direction::Direction: Located off of Keller Road, Just East of the intersection of Cedar St and N Aurelius Rd||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        162.58
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                CVE Homes
            ||County::
                Ingham
            ||Subdivision::
                Pheasant Hollow
            ||Neighbourhoods::Pheasant Hollow||Address::Holt, MI 48842||",,Basement::True||
"2695 Galiot Court, Lansing, MI 48911","
            
                USD $64,900 
            
            ",Land,direction::Direction: DELL TO MARITIME DR||,"Property Type::
                        Land
                    ||Land Size::
                
                    2,104.37
                    
                        m||Architecture Style::Other||Provider::
                Coldwell Banker Hubbell BriarWood
            ||Franchise::
                Coldwell Banker Real Estate
            ||County::
                Ingham
            ||Parcel ID::
                33-25-05-11-405-004
            ||Address::2695 Galiot Court, Lansing, MI 48911||",,
"1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","
            
                USD $343,000 
            
            ",House,"direction::Direction: Mayberry Homes will build on your lot anywhere within a 40 mile radius of Lansing, Michigan.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        221.67
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                Mayberry Homes - MI
            ||County::
                Ingham
            ||Subdivision::
                Mayberry To Go - Build On Your Own Lot
            ||Neighbourhoods::Mayberry To Go - Build On Your Own Lot||Address::1650 Kendale Blvd., Suite 200, East Lansing, MI 48823||",,Basement::True||
"1650 Kendale Blvd., Suite 200, East Lansing, MI 48823","
            
                USD $306,500 
            
            ",House,"direction::Direction: Mayberry Homes will build on your lot anywhere within a 40 mile radius of Lansing, Michigan.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        215.54
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                Mayberry Homes - MI
            ||County::
                Ingham
            ||Subdivision::
                Mayberry To Go - Build On Your Own Lot
            ||Neighbourhoods::Mayberry To Go - Build On Your Own Lot||Address::1650 Kendale Blvd., Suite 200, East Lansing, MI 48823||",,
"Holt, MI 48842","
            
                USD $327,900 
            
            ",House,direction::Direction: Aurelius road South of Holt road to Glenberry st. West to the subdivision.||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        193.24
                        
                            m||Rooms::4 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                CVE Homes
            ||County::
                Ingham
            ||Subdivision::
                Berry Farms
            ||Neighbourhoods::Berry Farms||Address::Holt, MI 48842||",,Basement::True||
"Holt, MI 48842","
            
                USD $463,900 
            
            ",House,direction::Direction: Aurelius road South of Holt road to Glenberry st. West to the subdivision.||,"Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        315.87
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Provider::
                CVE Homes
            ||County::
                Ingham
            ||Subdivision::
                Berry Farms
            ||Neighbourhoods::Berry Farms||Address::Holt, MI 48842||",,Basement::True||
"11021 Moscow Road, Hanover, MI 49241","
            
                USD $99,000 
            
            ",House,direction::Direction: Corner of Moscow Rd & Hanover Rd||,"Property Type::
                        House
                    ||Land Size::
                
                    11,169.33
                    
                        m||Year Built::
                1982
            ||House Size::
                    
                        241.55
                        
                            m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                000-17-26-100-006-00
            ||Neighbourhoods::Hanover Twp||Address::11021 Moscow Road, Hanover, MI 49241||",,Exterior Types::Wood Siding||
"4626 Ammon Drive, Holt, MI 48842","
            
                USD $118,000 
            
            ",House,"direction::Direction: HOLT RD TO AUBURN, RIGHT ON AMMON||","Property Type::
                        House
                    ||Land Size::
                
                    647.50
                    
                        m||Year Built::
                1952
            ||House Size::
                    
                        97.64
                        
                            m||Rooms::3 bedrooms/1 bathroom/||Architecture Style::Other||Provider::
                Coldwell Banker Hubbell BriarWood
            ||Franchise::
                Coldwell Banker Real Estate
            ||County::
                Ingham
            ||Subdivision::
                Werbert
            ||Parcel ID::
                33-25-05-15-405-004
            ||Address::4626 Ammon Drive, Holt, MI 48842||",Fire Place::True||Roof Types::Composition Shingle||,Exterior Types::Vinyl Siding||
"4553 Willoughby Road, Holt, MI 48842","
            
                USD $100,000 
            
            ",Land,"direction::Direction: I-96, S on Pennsylvania Ave, S on Cedar, E on Willoughby, Property is on the Right||","Property Type::
                        Land
                    ||Land Size::
                
                    4,046.86
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams Realty
            ||Franchise::
                Keller Williams Realty
            ||County::
                Ingham
            ||Parcel ID::
                33-25-05-15-226-004
            ||Address::4553 Willoughby Road, Holt, MI 48842||",,
"0 Melody Lane, Spring Arbor, MI 49283","
            
                USD $29,900 
            
            ",Land,direction::Direction: E Main St to Melody Lane||,"Property Type::
                        Land
                    ||Land Size::
                
                    7,729.50
                    
                        m||Architecture Style::Other||Provider::
                ERA Reardon Realty
            ||Franchise::
                ERA Real Estate
            ||County::
                Jackson
            ||Parcel ID::
                086-12-16-452-001-00
            ||Neighbourhoods::Spring Arbor Twp||Address::0 Melody Lane, Spring Arbor, MI 49283||",,
