name,price,type,description,features_result,i_features_result,o_features_result
"16519 W Bluebird, Spokane, WA 99224","
            
                USD $300,000 
            
            ",House,"desc::Beautiful 10 acres with enormous easterly view beyond Mt. Spokane. This 4 bedroom/2 bathroom 1981 Manufactured Home will make great quarters while you design and build your dream home on the edge of paradise. Or simply move in and enjoy! Septic and well installed in 2004. Septic permitted for 4 bedrooms! Home has newer refrigerator and range, and new dishwasher. Nice wood stove in family room to supplement the electric forced air. formal living room and dining room, large master bedroom with two walk-in closets and full bath. Outbuildings include wood shed and storage shed with well pressure tank. Home and sunporch need some TLC. Title Elimination in progress.||","Property Type::
                        House
                    ||Land Size::
                
                    40,468.60
                    
                        m||Year Built::
                1981
            ||House Size::
                    
                        171.68
                        
                            m||Rooms::4 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::1.0||View Types::Territorial||Provider::
                Windermere Real Estate / Manito LLC
            ||County::
                Spokane
            ||Parcel ID::
                16212.9051
            ||Address::16519 W Bluebird, Spokane, WA 99224||",Fire Place::True||Roof Types::Metal||,Exterior Types::Metal||
"18617 W Williams Lake, Cheney, WA 99004","
            
                USD $95,000 
            
            ",House,"direction::Direction: Klinks Resort is 13.5 mi S of Cheney on Williams Lake Rd, & 30 min SW of Spokane. Take I-90 to Four Lakes exit, S on Rt 904, go through Cheney. Turn left on Mullinix Rd. Go 11 mi to Williams Lake Rd. L on WL Rd 1.5 mi to Klinks Resort and Williams Lake.||","Property Type::
                        House
                    ||Land Size::
                
                    80.94
                    
                        m||Year Built::
                2021
            ||House Size::
                    
                        50.26
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Other||Num Floors::1.0||View Types::Park||Provider::
                Keller Williams Realty Spokane
            ||Franchise::
                Keller Williams Realty
            ||County::
                Spokane
            ||Parcel ID::
                49
            ||Address::18617 W Williams Lake, Cheney, WA 99004||",,Dock::True||Water Front::True||
"3478 MOORE RD, KETTLE FALLS, WA 99141","
            
                USD $60,000 
            
            ",Land,direction::Direction: Take Northport Flat Creek Rd. north. Right on Moore Rd. Then go 1.8 miles. Stay right. Look for signs.  Look at aerial w/directions.||,"Property Type::
                        Land
                    ||Land Size::
                
                    80,937.20
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Keller Williams Realty Colville
            ||Franchise::
                Keller Williams Realty
            ||County::
                Stevens
            ||Parcel ID::
                2020100
            ||Neighbourhoods::Columbia Kettle Wedge East||Address::3478 MOORE RD, KETTLE FALLS, WA 99141||",,
"207 MAIN AVE, CHEWELAH, WA 99109","
            
                USD $349,950 
            
            ",Other,"direction::Direction: on Hwy 395 in Chewelah at the light go east one block, building on left.||","Property Type::
                        Other
                    ||Land Size::
                
                    404.69
                    
                        m||Year Built::
                1900
            ||House Size::
                    
                        418.06
                        
                            m||Architecture Style::Other||Provider::
                PARK STREET GROUP
            ||County::
                Stevens
            ||Parcel ID::
                0202400
            ||Neighbourhoods::Chewelah||Address::207 MAIN AVE, CHEWELAH, WA 99109||",,Exterior Types::Brick||
"210 E Main, Chewelah, WA 99109","
            
                USD $299,500 
            
            ",Other,direction::Direction: Downtown Chewelah. Head East at the light for 2 blocks to the property on the right.||,"Property Type::
                        Other
                    ||Land Size::
                
                    404.69
                    
                        m||House Size::
                    
                        483.10
                        
                            m||Rooms::1  basement/||Architecture Style::Other||Num Floors::2.0||View Types::City||Provider::
                Keller Williams Realty Spokane
            ||Franchise::
                Keller Williams Realty
            ||County::
                Stevens
            ||Parcel ID::
                0204500
            ||Address::210 E Main, Chewelah, WA 99109||",Roof Types::Metal||,Basement::True||Exterior Types::Brick and Wood||
"103 WEBSTER AVE, CHEWELAH, WA 99109","
            
                USD $349,900 
            
            ",House,direction::Direction: Hwy 395 to Chewelah.  Turn on Webster Avenue and travel westbound.  Home is 2 blocks off of hwy 395.||,"Property Type::
                        House
                    ||Land Size::
                
                    647.50
                    
                        m||Year Built::
                1965
            ||House Size::
                    
                        209.31
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Rambler||Num Floors::2.0||Provider::
                Keller Williams Realty Colville
            ||Franchise::
                Keller Williams Realty
            ||County::
                Stevens
            ||Parcel ID::
                0217200
            ||Neighbourhoods::Chewelah||Address::103 WEBSTER AVE, CHEWELAH, WA 99109||",Roof Types::Composition Shingle||,Green House::True||
"107 W MAIN, Chewelah, WA 99109","
            
                USD $320,000 
            
            ",Other,direction::Direction: WEST ON MAIN. ONE BLOCK TO 2ND ST.||,"Property Type::
                        Other
                    ||Year Built::
                1959
            ||Architecture Style::Other||Num Floors::1.0||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0270800
            ||Address::107 W MAIN, Chewelah, WA 99109||",Roof Types::Metal||,Exterior Types::Block||
"Xxxx Clugston -Onion Creek, Colville, WA 99114","
            
                USD $150,000 
            
            ",Land,"direction::Direction: From Colviile take Hwy 395 to Williams Lake Rd got to Clugston-Onion Creek Rd and Comstock Mine Rd ,property fronts on both rds, best to park off of Comstock Mine R||","Property Type::
                        Land
                    ||Land Size::
                
                    121,405.80
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Century 21 Kelly Davis
            ||Franchise::
                Century 21 Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                2333700
            ||Address::Xxxx Clugston -Onion Creek, Colville, WA 99114||",,
"XXXX CLUGSTON CREEK-ONION CREEK RD, COLVILLE, WA 99114","
            
                USD $150,000 
            
            ",Land,"direction::Direction: From Colviile take Hwy 395 to Williams Lake Rd got to Clugston-Onion Creek Rd and Comstock Mine Rd ,property fronts on both rds, best to park off of Comstock Mine Rd||","Property Type::
                        Land
                    ||Land Size::
                
                    121,405.80
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                CENTURY 21 Kelly Davis, Inc.
            ||County::
                Stevens
            ||Parcel ID::
                2333700
            ||Neighbourhoods::Middle County Northeast||Address::XXXX CLUGSTON CREEK-ONION CREEK RD, COLVILLE, WA 99114||",,Water Front::True||
"6464 Malachi, Nine Mile Falls, WA 99026","
            
                USD $485,000 
            
            ",House,direction::Direction: Travel northwest on Higheay 291/Nine Mile Rd to mile marker 17 turn left. Go 1.5 miles to Malachi Ct on your right bottom of hill. There is not a street sign up at Malachi Ct||,"Property Type::
                        House
                    ||Land Size::
                
                    5,260.92
                    
                        m||Year Built::
                2015
            ||House Size::
                    
                        145.86
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Num Floors::1.0||View Types::Territorial||Provider::
                Keller Williams Realty Spokane
            ||Franchise::
                Keller Williams Realty
            ||County::
                Stevens
            ||Subdivision::
                Lake Forest Second Addition
            ||Parcel ID::
                0748924
            ||Address::6464 Malachi, Nine Mile Falls, WA 99026||",Fire Place::True||,Basement::True||Patio::True||Exterior Types::Vinyl Siding||
"Xxx S Hwy 395, Chewelah, WA 99109","
            
                USD $219,000 
            
            ",Land,"direction::Direction: Hwy 395 S approximately 3 miles south of Chewelah, property or eastside of highway.||","Property Type::
                        Land
                    ||Land Size::
                
                    238,764.73
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                2620100
            ||Address::Xxx S Hwy 395, Chewelah, WA 99109||",,Water Front::True||
"XXX DUTCHMAN WAY, CHEWELAH, WA 99109","
            
                USD $200,000 
            
            ",Land,direction::Direction: Hwy 395 to Sand Canyon Rd. appx 1.4 ml to Dutchman Way.  across bridge to Morse Way. Follow to end of cul-de-sac. See Map||,"Property Type::
                        Land
                    ||Land Size::
                
                    20,234.30
                    
                        m||Architecture Style::Other||Provider::
                Keller Williams Realty Colville
            ||Franchise::
                Keller Williams Realty
            ||County::
                Stevens
            ||Parcel ID::
                2568415
            ||Neighbourhoods::Middle County Southeast||Address::XXX DUTCHMAN WAY, CHEWELAH, WA 99109||",,Water Front::True||
"511 N Stevens, Chewelah, WA 99109","
            
                USD $104,900 
            
            ",Land,"desc::Great Chewelah buildable lot located downtown, right off main street. Build your dream home on this corner lot!||","Property Type::
                        Land
                    ||Land Size::
                
                    1,254.53
                    
                        m||Architecture Style::Other||Provider::
                PMP-Nvest Real Estate Co., Inc.
            ||County::
                Stevens
            ||Parcel ID::
                0249000
            ||Address::511 N Stevens, Chewelah, WA 99109||",,
"511 N Stevens, Chewelah, WA 99109, Chewelah, WA 99109","
            
                USD $369,000 
            
            ",Land,"desc::Great Chewelah buildable lot with all needed permits for a brand new 3 bedroom, 2 bathroom home built to your liking! Only 25 minutes from 49 Degrees North Mountain Resort, build your perfect winter escape! Ask your agent for the floor plan!||","Property Type::
                        Land
                    ||Land Size::
                
                    1,254.53
                    
                        m||Architecture Style::Other||Provider::
                PMP-Nvest Real Estate Co., Inc.
            ||County::
                Stevens
            ||Parcel ID::
                0249000
            ||Address::511 N Stevens, Chewelah, WA 99109, Chewelah, WA 99109||",,
"107 N Stevens, Chewelah, WA 99109","
            
                USD $329,000 
            
            ",House,"direction::Direction: Main Street, right on Stevens to the home.||","Property Type::
                        House
                    ||Land Size::
                
                    647.50
                    
                        m||Year Built::
                1926
            ||House Size::
                    
                        163.51
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||View Types::Territorial||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0217700
            ||Address::107 N Stevens, Chewelah, WA 99109||",Fire Place::True||Roof Types::Metal||,Basement::True||Exterior Types::Vinyl Siding||
"1149 KRUGER ST, CHEWELAH, WA 99109","
            
                USD $149,500 
            
            ",Land,direction::Direction: 395 to Lincoln Ave to very end of Kruger St.||,"Property Type::
                        Land
                    ||Land Size::
                
                    23,512.26
                    
                        m||Architecture Style::Other||View Types::City||Provider::
                CENTURY 21 Kelly Davis, Inc.
            ||County::
                Stevens
            ||Parcel ID::
                2581800
            ||Neighbourhoods::Chewelah||Address::1149 KRUGER ST, CHEWELAH, WA 99109||",,Water Front::True||
"1149 N Kruger, Chewelah, WA 99109","
            
                USD $149,500 
            
            ",Land,direction::Direction: 395 to Lincoln Ave to very end of Kruger St.||,"Property Type::
                        Land
                    ||Land Size::
                
                    23,512.26
                    
                        m||Architecture Style::Other||View Types::City||Provider::
                Century 21 Kelly Davis
            ||Franchise::
                Century 21 Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                2581800
            ||Address::1149 N Kruger, Chewelah, WA 99109||",,
"601 LINCOLN AVE, CHEWELAH, WA 99109","
            
                USD $349,900 
            
            ",House,"direction::Direction: N Park St / Hwy 395 to Lincoln, West to on Lincoln to Address south side of street.||","Property Type::
                        House
                    ||Land Size::
                
                    1,942.49
                    
                        m||Year Built::
                1920
            ||House Size::
                    
                        246.38
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Colonial||Num Floors::1.0||View Types::City||Provider::
                RE/MAX Select Associates
            ||Franchise::
                RE/MAX International
            ||County::
                Stevens
            ||Parcel ID::
                0249600
            ||Neighbourhoods::Chewelah||Address::601 LINCOLN AVE, CHEWELAH, WA 99109||",Roof Types::Metal||,
"703 W Lincoln, Chewelah, WA 99109","
            
                USD $414,900 
            
            ",House,"desc::Welcome to 703 W Licoln Ave.  This incredible home offers 4 bedrooms and 2 baths with an open floor plan throughout the main floor with beautiful hardwood flooring!  The kitchen is huge with a spacious dining room, family room and sunroom with natural light overlooking an amazing deck and large backyard with a garden area,  basketball court with lighting for evening games with plenty of room to play with an additional lot included!!!||","Property Type::
                        House
                    ||Land Size::
                
                    1,537.81
                    
                        m||Year Built::
                1946
            ||House Size::
                    
                        216.84
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Year Updated::1991||Provider::
                Professional Realty Services International
            ||County::
                Stevens
            ||Parcel ID::
                0260700
            ||Address::703 W Lincoln, Chewelah, WA 99109||",Fire Place::True||Roof Types::Metal||,Basement::True||Exterior Types::Wood||
"191 Cherry Creek, St John, WA 99171-8713","
            
                USD $250,000 
            
            ",House,"desc::(Manufactured after 6/14/1976, Moved one time for delivery, title eliminated 5/11/1994.) Home is on a permanent, custom foundation (full basement, partially finished) located just outside Saint John, WA in a rural community of Ewan, WA, there is also 4.35 acres.||","Property Type::
                        House
                    ||Land Size::
                
                    17,603.84
                    
                        m||Year Built::
                1977
            ||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Synergy Properties LLC
            ||County::
                Whitman
            ||Parcel ID::
                135900043420000
            ||Address::191 Cherry Creek, St John, WA 99171-8713||",,Basement::True||Deck::True||Exterior Types::Hardboard||
"3741 E Jump Off, Valley, WA 99181","
            
                USD $599,900 
            
            ",House,"desc::Yearning for wide open spaces?  This beautifully remodeled 3 bedroom/2 bath + office home with granite countertops, open living area, new roof, brand new ductless mini split heating/air, new dishwasher, new flooring and new paint throughout! Gorgeous property with rolling hills and pastures. Perfect for raising horses, cattle, etc. Includes root cellar, new privacy fence, 50 X 40 shop, 36 X 20 machine shed, fenced pastures, gas shed with 2-500 gal tanks, remodeled tack room, horse arena and round pen set up and huge 50 X 100 2 story hay barn w/drop down feeder and new floor. If you are a cattle rancher or just love the outdoors this is the perfect place for you! Beautiful area and plenty of room for recreational activities! Stevens County location just minutes to Loon Lake and Hwy 395. Right off paved county road. 15  minutes to Deer Park and 30 minutes to Spokane.||","Property Type::
                        House
                    ||Land Size::
                
                    163,574.08
                    
                        m||Year Built::
                1940
            ||House Size::
                    
                        134.90
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Year Updated::2018||View Types::Mountain||Provider::
                Realty One Group Eclipse
            ||Franchise::
                Realty ONE Group
            ||County::
                Stevens
            ||Parcel ID::
                5264860
            ||Address::3741 E Jump Off, Valley, WA 99181||",Fire Place::True||Roof Types::Metal||,Deck::True||Patio::True||RV Parking::True||Exterior Types::Wood||
"9602 S Freeman, Medical Lake, WA 99022","
            
                USD $599,000 
            
            ",House,"desc::Immaculately well cared for home only 200 feet from Silver Lake!! Nestled across the street from the community beach and the benefit of a dock to enjoy, this property is perfect! From the stunningly well cared for landscaping, to the large covered patio and private backyard, this home is sure to capture your heart. Inside you will be drawn in by the charm, with hardwood floors, open windows to the views over Silver Lake and tasteful updates throughout. Just in time for enjoying all Silver Lake has to offer this Summer, make this beautiful home yours today!||","Property Type::
                        House
                    ||Land Size::
                
                    1,092.65
                    
                        m||Year Built::
                1968
            ||Car Spaces::1||House Size::
                    
                        165.74
                        
                            m||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||Num Floors::2.0||Year Updated::2015||View Types::Water||Provider::
                Windermere Real Estate/City Group LLC
            ||County::
                Spokane
            ||Parcel ID::
                14174.2513
            ||Address::9602 S Freeman, Medical Lake, WA 99022||",Fire Place::True||,Dock::True||Patio::True||Water Front::True||Exterior Types::Vinyl Siding||
"11211 S Lakeview, Medical Lake, WA 99022-9541","
            
                USD $149,900 
            
            ",Land,direction::Direction: I90 to 902 towards Medical Lake. Left on to S. Stanley through S. Medical Lake Rd left at the fork on to Lakehurst look for the sign on the property at the Bible Camp and across the street from the common lake access.  GPS works great!||,"Property Type::
                        Land
                    ||Land Size::
                
                    2,751.86
                    
                        m||Architecture Style::Other||Provider::
                Cheney Realty, Inc.
            ||County::
                Spokane
            ||Parcel ID::
                14204.0701
            ||Address::11211 S Lakeview, Medical Lake, WA 99022-9541||",,Water Front::True||
"104 RIDGE ST, CHEWELAH, WA 99109","
            
                USD $325,000 
            
            ",Townhouse,direction::Direction: W on Main Street 10 blocks to Ridge.  Right on Ridge one block to corner of Ridge and Clay.  On right||,"Property Type::
                        Townhouse
                    ||Land Size::
                
                    1,173.59
                    
                        m||Year Built::
                1956
            ||House Size::
                    
                        353.96
                        
                            m||Architecture Style::Contemporary||Provider::
                Real Estate Marketplace NW Inc
            ||County::
                Stevens
            ||Parcel ID::
                0264900
            ||Neighbourhoods::Chewelah||Address::104 RIDGE ST, CHEWELAH, WA 99109||",Roof Types::Composition Shingle||,
"104 N Ridge, Chewelah, WA 99109-9158","
            
                USD $325,000 
            
            ",House,direction::Direction: W on Main Street 10 blocks to Ridge. Right on Ridge one block to corner of Ridge and Clay. On right.||,"Property Type::
                        House
                    ||Land Size::
                
                    1,173.59
                    
                        m||Year Built::
                1956
            ||Car Spaces::1||House Size::
                    
                        190.64
                        
                            m||Rooms::4 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Year Updated::2019||View Types::Mountain||Provider::
                Real Estate Marketplace NW
            ||County::
                Stevens
            ||Parcel ID::
                0264900
            ||Address::104 N Ridge, Chewelah, WA 99109-9158||",,Basement::True||Patio::True||Exterior Types::Hardboard||
"17811 W Buckboard, Medical Lake, WA 99022","
            
                USD $750,000 
            
            ",House,direction::Direction: Hwy 2 West. N. on Dover Lt on Buckboard to sign||,"Property Type::
                        House
                    ||Land Size::
                
                    40,468.60
                    
                        m||Year Built::
                2022
            ||House Size::
                    
                        200.95
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||View Types::Territorial||Provider::
                Windermere Real Estate / Manito LLC
            ||County::
                Spokane
            ||Parcel ID::
                15174.9044
            ||Address::17811 W Buckboard, Medical Lake, WA 99022||",Fire Place::True||,Basement::True||Patio::True||RV Parking::True||Exterior Types::Hardboard||
"XXX Paige Pond Ln, Medical Lake, WA 99022","
            
                USD $175,000 
            
            ",Land,"desc::This unique property offers peace and quiet with spectacular views of Paige Pond. You will enjoy plentiful wildlife, and an abundance of Mature Aspen and Ponderosa Pine trees. The lot does qualify for timber reserve. Everyday will give you gorgeous sunrise and sunset views. You can enjoy some of the best fishing that Spokane County has to offer, as well as summer activities on the surrounding lakes. All while just minutes away from the public boat launches,  restaurants, shops, and grocery stores. Perfectly located near Amazon, Northern Quest Casino, FAFB, and the Spokane Airport. Power at property line. Buyer is responsible for well and septic, approved perc test and septic approval for a 4 bedroom house included.||","Property Type::
                        Land
                    ||Land Size::
                
                    40,630.47
                    
                        m||Architecture Style::Other||View Types::Water||Provider::
                Engel & Volkers Spokane
            ||Franchise::
                Engel & Völkers
            ||Address::XXX Paige Pond Ln, Medical Lake, WA 99022||",,Water Front::True||
"Xxx Paige Pond, Medical Lake, WA 99022","
            
                USD $175,000 
            
            ",Land,direction::Direction: Use 12209 S Greenfield in google maps to get to the address with gps.    Take a right onto Paige Pond ln off of Greenfield.||,"Property Type::
                        Land
                    ||Land Size::
                
                    40,630.47
                    
                        m||Architecture Style::Other||View Types::Water||Provider::
                Discovery Real Estate Group
            ||County::
                Spokane
            ||Parcel ID::
                14293.9009
            ||Address::Xxx Paige Pond, Medical Lake, WA 99022||",,Pond::True||
"4610 B Hidden, Springdale, WA 99173","
            
                USD $79,000 
            
            ",Land,"direction::Direction: Head south on 231 from Springdale, left on Hidden Rd, property on left.||","Property Type::
                        Land
                    ||Land Size::
                
                    40,468.60
                    
                        m||Architecture Style::Other||View Types::Territorial||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                5182800
            ||Address::4610 B Hidden, Springdale, WA 99173||",,
"Xxxx W Page Pond, Medical Lake, WA 99022","
            
                USD $195,000 
            
            ",Land,"direction::Direction: From S Medical Lake Rd: turn left onto S Lakehurst Dr, turn right onto S Greenfield Ln, turn left to stay on S Greenfield Ln, turn right to stay on S Greenfield Ln, turn right onto Page Pond Ln to real estate sign.||","Property Type::
                        Land
                    ||Land Size::
                
                    40,549.54
                    
                        m||Architecture Style::Other||View Types::Territorial||Provider::
                Windermere Real Estate/Cornerstone
            ||County::
                Spokane
            ||Subdivision::
                Silver Lake Estates
            ||Parcel ID::
                14293.9008
            ||Address::Xxxx W Page Pond, Medical Lake, WA 99022||",,Pond::True||
"6627 W Thomas, Nine Mile Falls, WA 99026","
            
                USD $1,950,000 
            
            ",House,"direction::Direction: 7 miles past Suncrest, Left on Palmer (just before Willow Bay Resort) then immediate left in the development.  Stay left & look for the driveway on left.  Go through open gate that says ""Thomas Ln"".  Enter code @ 2nd gate.  Go through 3rd gate to home.||","Property Type::
                        House
                    ||Land Size::
                
                    2,509.05
                    
                        m||Year Built::
                2009
            ||House Size::
                    
                        352.10
                        
                            m||Rooms::6 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::1.0||View Types::Mountain||Provider::
                Kelly Right Real Estate
            ||County::
                Stevens
            ||Subdivision::
                Daniel Addition
            ||Parcel ID::
                0740700
            ||Address::6627 W Thomas, Nine Mile Falls, WA 99026||",Fire Place::True||,Basement::True||Deck::True||Dock::True||Patio::True||Water Front::True||
"203 EAGLE, Chewelah, WA 99109","
            
                USD $67,500 
            
            ",Land,"direction::Direction: Sand Canyon Rd. Left on Eagle Drive, to lot on the left, look for sign.||","Property Type::
                        Land
                    ||Land Size::
                
                    1,214.06
                    
                        m||Architecture Style::Other||View Types::Golf Course||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0217690
            ||Address::203 EAGLE, Chewelah, WA 99109||",,
"SCHMIDLEKOFER, Chewelah, WA 99109","
            
                USD $59,900 
            
            ",Land,direction::Direction: Call listing agent||,"Property Type::
                        Land
                    ||Land Size::
                
                    25,292.88
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Kelly Right Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                291475
            ||Address::SCHMIDLEKOFER, Chewelah, WA 99109||",,
"234 EAGLE, Chewelah, WA 99109","
            
                USD $37,500 
            
            ",Land,direction::Direction: SAND CANYON RD. TO GOLF COURSE RD. TO EAGLE DRIVE||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,497.34
                    
                        m||Architecture Style::Other||View Types::Golf Course||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0217632
            ||Address::234 EAGLE, Chewelah, WA 99109||",,
"160 E Trappers, Chewelah, WA 99109","
            
                USD $355,000 
            
            ",House,"direction::Direction: Sand Canyon to Golf Course RD, then go straight to Eagle ..turn left....Right on Trappers Loop.||","Property Type::
                        House
                    ||Land Size::
                
                    1,335.46
                    
                        m||Year Built::
                1999
            ||House Size::
                    
                        140.47
                        
                            m||Rooms::3 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Num Floors::1.0||View Types::Territorial||Provider::
                RE/MAX of Spokane
            ||Franchise::
                RE/MAX International
            ||County::
                Stevens
            ||Parcel ID::
                0930688
            ||Address::160 E Trappers, Chewelah, WA 99109||",,Basement::True||Deck::True||
"1010 E Stanley, Medical Lake, WA 99022","
            
                USD $489,000 
            
            ",House,"desc::Your Summer adventure awaits in your own backyard!! Everything you could want including a large pool, basketball court, pergola, wrap around deck and views of the pond. Home boasts a large kitchen with tons of counter and cabinet space as well as a beautiful island for additional dining options or that morning cup of coffee.  In this meticulously maintained home you will also find 2 large living rooms for entertaining as well as an office/ den addition off the kitchen perfect for your man cave or she shed. Newer roof and furnace as well!! This home has everything you've been looking for inside and out!!||","Property Type::
                        House
                    ||Land Size::
                
                    930.78
                    
                        m||Year Built::
                1993
            ||House Size::
                    
                        232.26
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Other||Num Floors::2.0||Year Updated::2020||View Types::Territorial||Provider::
                Keller Williams Realty Spokane
            ||Franchise::
                Keller Williams Realty
            ||County::
                Spokane
            ||Parcel ID::
                14173.3306
            ||Address::1010 E Stanley, Medical Lake, WA 99022||",Fire Place::True||,Basement::True||Deck::True||Patio::True||Sports Count::True||Pool::True||Exterior Types::Vinyl Siding||
"238 Eagle, Chewelah, WA 99109-9602","
            
                USD $585,000 
            
            ",House,"direction::Direction: From 395, North on Sand Canyon Rd. Drive 4 miles, then turn left on Golf Course Rd. Left on Eagle Dr., home is on the right||","Property Type::
                        House
                    ||Land Size::
                
                    1,456.87
                    
                        m||Year Built::
                1991
            ||House Size::
                    
                        252.32
                        
                            m||Rooms::5 bedrooms/2 bathrooms/1  basement/||Architecture Style::Other||Num Floors::1.0||Year Updated::2020||View Types::Golf Course||Provider::
                Synergy Properties LLC
            ||County::
                Stevens
            ||Parcel ID::
                0217636
            ||Address::238 Eagle, Chewelah, WA 99109-9602||",Fire Place::True||Roof Types::Metal||,Basement::True||Skylight::True||RV Parking::True||Exterior Types::Stucco||
"Nna Dome Lane Way, Springdale, WA 99148","
            
                USD $450,000 
            
            ",Land,"direction::Direction: Take 395 North to Loon Lake, Take a left onto Highway 292 for 10 miles, Take a left (South) onto Highway 231 for 6 miles, Take left onto Dome Lane Way for approximately 1.5 miles, Take right onto unnamed road for 1 mile. Property is Left (North) at sign.||","Property Type::
                        Land
                    ||Land Size::
                
                    283,280.19
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Keller Williams Realty Spokane
            ||Franchise::
                Keller Williams Realty
            ||County::
                Stevens
            ||Parcel ID::
                2461300
            ||Address::Nna Dome Lane Way, Springdale, WA 99148||",,
"781 ARTMAN GIBSON RD, COLVILLE, WA 99114","
            
                USD $45,000 
            
            ",Land,"direction::Direction: Garden Homes, right on Hotchkiss Road, right on Artman Gibson to access road on left.  This lot is the last one on the easement (easement road is not established).||","Property Type::
                        Land
                    ||Land Size::
                
                    11,047.93
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Windermere Colville
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0924785
            ||Neighbourhoods::Middle County Northwest||Address::781 ARTMAN GIBSON RD, COLVILLE, WA 99114||",,
"325 Hogans, Chewelah, WA 99109","
            
                USD $425,000 
            
            ",House,direction::Direction: Sand Canyon Rd on Golf Course Rd to Hogans Way to home.||,"Property Type::
                        House
                    ||Land Size::
                
                    1,173.59
                    
                        m||Year Built::
                2001
            ||Rooms::3 bedrooms/2 bathrooms/||Architecture Style::Other||View Types::Golf Course||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0932014
            ||Address::325 Hogans, Chewelah, WA 99109||",,Exterior Types::Vinyl Siding||
"781 ARTMAN GIBSON RD, COLVILLE, WA 99114","
            
                USD $45,000 
            
            ",Land,"direction::Direction: Garden Homes, right on Hotchkiss, right on Artman Gibson, left on access road on left.  This is the second lot in and the easement road has not been developed.||","Property Type::
                        Land
                    ||Land Size::
                
                    12,221.52
                    
                        m||Architecture Style::Other||View Types::Mountain||Provider::
                Windermere Colville
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0924790
            ||Neighbourhoods::Middle County Northwest||Address::781 ARTMAN GIBSON RD, COLVILLE, WA 99114||",,
"Lot 1 HOGAN, Chewelah, WA 99109","
            
                USD $75,000 
            
            ",Land,direction::Direction: SAND CANYON RD. TO GOLF COURSE RD. TO HOGAN WAY. LOT IS NEXT TO SNACK SHACK.||,"Property Type::
                        Land
                    ||Land Size::
                
                    1,011.72
                    
                        m||Architecture Style::Other||View Types::Golf Course||Provider::
                Windermere Chewelah LLC
            ||Franchise::
                Windermere Real Estate
            ||County::
                Stevens
            ||Parcel ID::
                0201175
            ||Address::Lot 1 HOGAN, Chewelah, WA 99109||",,
